9.986613930659811178e-01 2.006014953359050446e-02 4.767611981069237032e-02
4.372105329389126827e-02 1.651417050782678086e-01 -9.853003028228068949e-01
-2.763858712717103677e-02 9.860658231804468876e-01 1.640435943799128382e-01
