2.003426277586954484e+03 0.000000000000000000e+00 5.390431473840923218e+02
0.000000000000000000e+00 2.301205156889987393e+03 9.615034462114958842e+02
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
