dt,Head.x,Head.y,Head.z,LeftHand.x,LeftHand.y,LeftHand.z,RightHand.x,RightHand.y,RightHand.z,LeftShoulder.x,LeftShoulder.y,LeftShoulder.z,RightShoulder.x,RightShoulder.y,RightShoulder.z,Waist.x,Waist.y,Waist.z,LeftKnee.x,LeftKnee.y,LeftKnee.z,RightKnee.x,RightKnee.y,RightKnee.z,LeftFoot.x,LeftFoot.y,LeftFoot.z,RightFoot.x,RightFoot.y,RightFoot.z
0.0109209,0,0,0,-0.3313031,1.37357,0.1109155,0.1966402,1.336296,0.1775945,0.1362395,1.355838,-0.01137465,0,0,0,-0.2399112,1.331842,0.01078416,-0.2343783,0.4774158,0.0269232,0.06586009,0.5086927,0.06779619,-0.2582528,0.05065525,-0.03820806,0.1311628,0.04582226,0.02122443
0.011477,0,0,0,-0.3313087,1.381477,0.1097266,0.1975809,1.344939,0.1762195,0.134297,1.359983,-0.01511543,0,0,0,-0.2403293,1.339448,0.008759145,-0.2331762,0.4800235,0.02245915,0.06340176,0.5094162,0.06320227,-0.2582353,0.0506525,-0.03819286,0.1313171,0.04586804,0.02121837
0.0107924,0,0,0,-0.3310986,1.388982,0.1086265,0.1974562,1.351846,0.174952,0.1341849,1.367036,-0.01753824,0,0,0,-0.2404887,1.347313,0.007238727,-0.2309314,0.4809505,0.01830269,0.061064,0.509993,0.05863207,-0.2582743,0.05067277,-0.03818591,0.1313213,0.04587197,0.02126662
0.011335,0,0,0,-0.3308317,1.396536,0.1075482,0.1980579,1.359216,0.1738903,0.1338734,1.37486,-0.02040978,0,0,0,-0.2406914,1.354632,0.005613178,-0.2291873,0.4817078,0.01430601,0.05874449,0.510488,0.05431103,-0.2582386,0.05083942,-0.03830365,0.1315019,0.04612195,0.02126689
0.0108626,0,0,0,-0.3305693,1.403216,0.1063883,0.1977223,1.36581,0.1726844,0.1318024,1.379744,-0.02448745,0,0,0,-0.2409208,1.361744,0.004003827,-0.2279422,0.4817549,0.009542849,0.05640721,0.5107952,0.04981397,-0.258364,0.05087221,-0.03844908,0.1316146,0.04617596,0.0212117
0.0112518,0,0,0,-0.3301266,1.409375,0.1052206,0.1976073,1.371601,0.1717167,0.1315666,1.386785,-0.02713671,0,0,0,-0.2422734,1.368527,0.002627358,-0.226141,0.4824469,0.004893132,0.05354947,0.5099163,0.04520963,-0.2583889,0.05081105,-0.03842583,0.1317589,0.04623401,0.02092538
0.0111489,0,0,0,-0.3297157,1.415713,0.104055,0.1981214,1.377959,0.1705979,0.1311002,1.391646,-0.02988978,0,0,0,-0.2426145,1.374793,0.000977464,-0.2242219,0.482686,0.0006024987,0.05122399,0.5102872,0.04057572,-0.2582787,0.05078447,-0.03832207,0.1316927,0.04630029,0.02096657
0.0110084,0,0,0,-0.32932,1.420454,0.1026853,0.1974661,1.382494,0.1691901,0.1302229,1.395679,-0.03267173,0,0,0,-0.2568204,1.390194,-0.001353398,-0.2206578,0.4828287,-0.002550423,0.0488981,0.5100604,0.0360274,-0.2581941,0.05084419,-0.03826816,0.1316445,0.04629219,0.02104278
0.0113009,0,0,0,-0.3288015,1.426161,0.1014103,0.1971815,1.388151,0.1677526,0.129747,1.40019,-0.03552342,0,0,0,-0.2577035,1.395549,-0.003144078,-0.2178579,0.4838722,-0.006414682,0.04641783,0.5100905,0.0317876,-0.2582977,0.05095315,-0.0383776,0.1315711,0.04651165,0.0209204
0.0108434,0,0,0,-0.3283334,1.430628,0.1000914,0.1965231,1.392474,0.1661445,0.1292613,1.403674,-0.03832388,0,0,0,-0.2578823,1.399457,-0.004546627,-0.2158815,0.4838411,-0.01033512,0.0446353,0.5096822,0.02789956,-0.2584243,0.05092299,-0.03848242,0.1318128,0.04654014,0.02083074
0.0112797,0,0,0,-0.3278718,1.435509,0.09886732,0.1973321,1.397524,0.1649677,0.1295817,1.408657,-0.04075667,0,0,0,-0.2586893,1.404213,-0.006294891,-0.2142672,0.4832748,-0.01362222,0.04276872,0.5094979,0.02407023,-0.2582528,0.05092525,-0.038611,0.1320778,0.04644954,0.02066272
0.0134005,0,0,0,-0.3273463,1.438588,0.09748046,0.1966813,1.401185,0.1632288,0.1291288,1.412313,-0.04354619,0,0,0,-0.2595052,1.40806,-0.008070737,-0.2124687,0.4831625,-0.01713886,0.04116327,0.5090344,0.02032869,-0.2581936,0.05095482,-0.03860197,0.1320999,0.04648709,0.02065441
0.0087164,0,0,0,-0.3270679,1.441998,0.09607381,0.195704,1.404214,0.1611897,0.128622,1.415854,-0.04577009,0,0,0,-0.2549379,1.408622,-0.009408511,-0.2107874,0.4834819,-0.02100291,0.04051453,0.5081946,0.0166095,-0.2583304,0.0509752,-0.03877829,0.1319198,0.046363,0.02098367
0.0110417,0,0,0,-0.3266869,1.445518,0.09473053,0.1952779,1.406837,0.1593286,0.128123,1.418696,-0.04845037,0,0,0,-0.2554078,1.411532,-0.0112116,-0.2091413,0.4834588,-0.02430826,0.03927666,0.5076127,0.01317109,-0.2584022,0.05095887,-0.03883365,0.1317975,0.0463146,0.02108026
0.0111454,0,0,0,-0.3263742,1.447649,0.09327357,0.1946041,1.409316,0.1574114,0.1276631,1.419261,-0.05297402,0,0,0,-0.2538433,1.413126,-0.01322196,-0.2077104,0.4832871,-0.0272166,0.03824031,0.506783,0.009766854,-0.2582832,0.05071986,-0.03863763,0.1314322,0.04642749,0.02104452
0.0113484,0,0,0,-0.3258492,1.450463,0.09185895,0.1941739,1.411868,0.1555128,0.1272432,1.421129,-0.05576455,0,0,0,-0.2541612,1.415569,-0.0151326,-0.2067941,0.4823642,-0.02997711,0.03703249,0.5060835,0.006677233,-0.2581744,0.05063999,-0.03860623,0.1314793,0.04641795,0.02096536
0.0109454,0,0,0,-0.3254449,1.452411,0.09041387,0.193651,1.413517,0.1536578,0.1268774,1.421997,-0.0583488,0,0,0,-0.2541888,1.417115,-0.01711771,-0.2050371,0.4817032,-0.03278489,0.03624028,0.5053916,0.003956132,-0.2581368,0.05059278,-0.03853925,0.1314682,0.04640746,0.02091042
0.0114325,0,0,0,-0.3251486,1.454626,0.08893242,0.1928814,1.415131,0.1517131,0.1253428,1.422453,-0.06106214,0,0,0,-0.2543305,1.417517,-0.01909685,-0.204105,0.4812043,-0.03544705,0.03535742,0.504819,0.001177855,-0.2581589,0.05056024,-0.03856332,0.1313897,0.0464853,0.02084057
0.0106965,0,0,0,-0.3246765,1.455974,0.08745245,0.1922837,1.415573,0.1499139,0.1258885,1.422902,-0.06283601,0,0,0,-0.2546725,1.41883,-0.02099627,-0.2033437,0.4808849,-0.03791892,0.03505129,0.5042901,-0.001269728,-0.2581686,0.05054235,-0.03862591,0.1313562,0.04646933,0.02087889
0.0111959,0,0,0,-0.3243713,1.457116,0.085885,0.1918951,1.416207,0.1482441,0.1246243,1.423181,-0.06542449,0,0,0,-0.2550166,1.420353,-0.02292761,-0.2027144,0.4810369,-0.04050234,0.03486818,0.5036877,-0.003586918,-0.258241,0.05047953,-0.03864237,0.13136,0.04642701,0.02090821
0.0112067,0,0,0,-0.3239059,1.457965,0.08438861,0.1914309,1.417099,0.146695,0.1241106,1.423538,-0.06761039,0,0,0,-0.2553375,1.422164,-0.02485434,-0.2026581,0.4806191,-0.04248907,0.0348596,0.5031248,-0.005831927,-0.2582987,0.05044854,-0.03867841,0.1314319,0.04641247,0.02094816
0.0109733,0,0,0,-0.323716,1.458599,0.08299986,0.1908163,1.417454,0.1455244,0.1270832,1.42653,-0.06757174,0,0,0,-0.2556573,1.423968,-0.02677323,-0.2022578,0.4794402,-0.04396684,0.03519589,0.5024199,-0.007469013,-0.2584316,0.05052841,-0.03866668,0.1313089,0.04623032,0.02096807
0.0111026,0,0,0,-0.3233778,1.459395,0.08158011,0.1907838,1.417399,0.1443129,0.1267156,1.426962,-0.06947958,0,0,0,-0.255978,1.425781,-0.0286995,-0.2030746,0.4793993,-0.04525816,0.03554505,0.5018189,-0.009165376,-0.2584373,0.05041611,-0.03865169,0.1313409,0.04622185,0.02098481
0.0109733,0,0,0,-0.3231768,1.459671,0.08044849,0.1907212,1.41736,0.1434354,0.1271153,1.425435,-0.07103322,0,0,0,-0.2562949,1.427571,-0.03060166,-0.2033303,0.4789783,-0.04656855,0.03618658,0.5012546,-0.01016127,-0.2584976,0.05037522,-0.03869155,0.1311794,0.0465132,0.02102828
0.0116527,0,0,0,-0.3229412,1.459988,0.07911674,0.1906943,1.417115,0.1425159,0.1254649,1.423126,-0.07181281,0,0,0,-0.2566236,1.429429,-0.03257455,-0.2035758,0.4783646,-0.04753206,0.03671306,0.500561,-0.01138875,-0.2584975,0.05027843,-0.03873099,0.1313027,0.04656005,0.0210162
0.0105621,0,0,0,-0.3230475,1.459898,0.07803461,0.1908986,1.416868,0.1420038,0.12503,1.422961,-0.07297666,0,0,0,-0.2567636,1.430221,-0.03341521,-0.2037992,0.4785885,-0.04890043,0.03712487,0.500079,-0.01244959,-0.258505,0.05022407,-0.03872438,0.1313024,0.04656446,0.02102289
0.0112404,0,0,0,-0.3233807,1.459814,0.07720929,0.1911951,1.416526,0.1413658,0.1245221,1.422726,-0.07385793,0,0,0,-0.2556553,1.425805,-0.02808215,-0.2035502,0.4783479,-0.04952529,0.037512,0.4995465,-0.01301692,-0.2585773,0.05032897,-0.03879524,0.1312627,0.04660022,0.02086248
0.0110809,0,0,0,-0.3236046,1.459876,0.07650044,0.1915826,1.41625,0.1412127,0.1254643,1.423168,-0.07523711,0,0,0,-0.2555812,1.42594,-0.02773102,-0.2034921,0.478158,-0.05026239,0.03772795,0.499144,-0.01347883,-0.2586351,0.05030024,-0.03880427,0.1313129,0.04659951,0.02084176
0.0114103,0,0,0,-0.3237934,1.459745,0.07585808,0.1918539,1.41606,0.141127,0.1250362,1.423045,-0.07602551,0,0,0,-0.2556136,1.426347,-0.02762151,-0.2035686,0.478227,-0.05094963,0.03788835,0.4988312,-0.01374545,-0.2585521,0.05033696,-0.03875832,0.1315567,0.04646552,0.02089769
0.0127497,0,0,0,-0.3243358,1.459471,0.07564854,0.1921539,1.415888,0.1410914,0.1245959,1.422975,-0.07673831,0,0,0,-0.2556797,1.426811,-0.02759048,-0.2031125,0.4779867,-0.0515115,0.03792894,0.4985561,-0.01406898,-0.2585753,0.05033755,-0.03875626,0.1316337,0.04643369,0.02089164
0.0091706,0,0,0,-0.3244409,1.459709,0.07483032,0.1925171,1.41534,0.1416259,0.1242077,1.422901,-0.07777136,0,0,0,-0.2558044,1.427219,-0.02708934,-0.2030565,0.4774232,-0.05134735,0.03822476,0.4985262,-0.01400259,-0.258565,0.0502975,-0.03881302,0.131606,0.04648232,0.02071926
0.0116424,0,0,0,-0.3253273,1.459245,0.07513875,0.1930955,1.414821,0.1416543,0.1249917,1.424485,-0.07924919,0,0,0,-0.2560503,1.408806,-0.04163891,-0.2029321,0.4769701,-0.05150101,0.03794456,0.4979227,-0.01370098,-0.2585726,0.05038559,-0.03885178,0.1316696,0.04652607,0.02069955
0.0106594,0,0,0,-0.3263139,1.458407,0.0754315,0.1932374,1.414661,0.1421553,0.1257717,1.42511,-0.07816014,0,0,0,-0.2561356,1.407764,-0.04228126,-0.2026942,0.476838,-0.05153351,0.03770518,0.4978571,-0.01343394,-0.2585769,0.050367,-0.03883061,0.1317071,0.04648972,0.02072912
0.0110873,0,0,0,-0.3272892,1.457635,0.0755951,0.1932485,1.414404,0.1426954,0.1279371,1.426651,-0.07668414,0,0,0,-0.2556493,1.415536,-0.03793963,-0.202527,0.4766995,-0.05163418,0.03748107,0.4980028,-0.01290872,-0.2585444,0.05037796,-0.0388964,0.1317514,0.04654837,0.0207283
0.0111551,0,0,0,-0.3281581,1.457054,0.07586802,0.1930527,1.414329,0.1431685,0.1274534,1.426196,-0.07774142,0,0,0,-0.2549937,1.416244,-0.03703521,-0.2027857,0.4775015,-0.05173242,0.03719622,0.4978994,-0.01204181,-0.2585784,0.05036962,-0.03893571,0.1317026,0.04654455,0.0207848
0.0112534,0,0,0,-0.3290682,1.456432,0.07598414,0.1927652,1.414094,0.1436657,0.1272324,1.426351,-0.07808811,0,0,0,-0.2577164,1.418236,-0.03692869,-0.2026591,0.4771746,-0.05149551,0.0370568,0.4981649,-0.01114188,-0.2584866,0.0504458,-0.03885539,0.1316597,0.04653704,0.02079111
0.0110541,0,0,0,-0.3300087,1.455824,0.0764726,0.1922082,1.414022,0.1439942,0.1286545,1.42734,-0.07619894,0,0,0,-0.2577404,1.418028,-0.03673823,-0.2028433,0.4772668,-0.05119745,0.03705639,0.4985958,-0.01006023,-0.2584782,0.05044591,-0.03884063,0.1317274,0.04650664,0.02081197
0.0109468,0,0,0,-0.3309572,1.455081,0.0770402,0.1915845,1.41378,0.1439382,0.1284901,1.427513,-0.07632802,0,0,0,-0.2578679,1.418333,-0.03650685,-0.2033089,0.4775143,-0.05072536,0.03741378,0.4987915,-0.009148493,-0.2585353,0.0504421,-0.03888182,0.1315988,0.04683852,0.02073593
0.0114456,0,0,0,-0.331798,1.454401,0.07769693,0.190872,1.413641,0.1441252,0.1283066,1.427846,-0.07537833,0,0,0,-0.2584238,1.418239,-0.03634519,-0.2035823,0.4776669,-0.05012733,0.03751916,0.4988645,-0.008163482,-0.258517,0.0504247,-0.03888099,0.131637,0.04687369,0.02073907
0.0105762,0,0,0,-0.3322957,1.453924,0.07816739,0.1898764,1.413227,0.144444,0.1281183,1.428008,-0.07518535,0,0,0,-0.2586089,1.41792,-0.03603625,-0.2038924,0.4777809,-0.04938739,0.03777033,0.4986286,-0.006952405,-0.258593,0.05045307,-0.03895311,0.1318552,0.04665887,0.02082864
0.0115877,0,0,0,-0.3331494,1.453277,0.07899249,0.1887911,1.412898,0.1443937,0.1283453,1.426256,-0.07468728,0,0,0,-0.2592369,1.418045,-0.03561985,-0.2042412,0.4780483,-0.0487334,0.03804046,0.4986584,-0.005691729,-0.258624,0.05044711,-0.03896835,0.1319892,0.04671049,0.02066009
0.0109232,0,0,0,-0.3340286,1.45241,0.07997375,0.1877418,1.412544,0.1445962,0.1280349,1.426483,-0.07477212,0,0,0,-0.2592821,1.417744,-0.03509321,-0.204901,0.4780624,-0.04784123,0.03814018,0.4988352,-0.004420601,-0.2585969,0.05039155,-0.03905009,0.13209,0.04670322,0.02064728
0.0109517,0,0,0,-0.3347739,1.451663,0.08094221,0.1872107,1.412027,0.1448579,0.1278413,1.426445,-0.07438422,0,0,0,-0.2593289,1.41743,-0.03456851,-0.2057153,0.4778146,-0.04646143,0.03794348,0.4994274,-0.002964139,-0.2586514,0.05038893,-0.03908693,0.1318868,0.04705262,0.02062188
0.0112147,0,0,0,-0.335266,1.450856,0.08199997,0.1863391,1.411325,0.1452665,0.1276746,1.427029,-0.07351162,0,0,0,-0.2595505,1.416899,-0.03389689,-0.2064496,0.4777602,-0.04504616,0.03806496,0.5005248,-0.001554117,-0.2586672,0.05037391,-0.03911455,0.1319587,0.04710531,0.0206157
0.0109981,0,0,0,-0.3357674,1.449895,0.08321773,0.1856002,1.41067,0.1456879,0.1274399,1.427005,-0.07299068,0,0,0,-0.2597333,1.416023,-0.03306502,-0.2076571,0.4772539,-0.04363436,0.03832829,0.5015013,-0.0001224428,-0.2587442,0.05038536,-0.03913368,0.1322525,0.04681444,0.02065842
0.0111226,0,0,0,-0.3361598,1.448987,0.08431834,0.1848868,1.409993,0.146306,0.1271289,1.427152,-0.0720137,0,0,0,-0.2597841,1.415413,-0.03221305,-0.2085972,0.4770654,-0.04136144,0.03870994,0.5020076,0.001356803,-0.2588014,0.05037737,-0.03918846,0.1323405,0.0468415,0.02065484
0.0111049,0,0,0,-0.3365611,1.447722,0.08558179,0.1842539,1.409259,0.1467699,0.1268134,1.427001,-0.07116296,0,0,0,-0.2604605,1.41498,-0.03149172,-0.2092223,0.4768374,-0.03948648,0.03918952,0.5018961,0.003285475,-0.2589576,0.05050409,-0.03915975,0.132296,0.04688394,0.02055725
0.0118598,0,0,0,-0.3365959,1.44642,0.08687952,0.1837868,1.408252,0.1475389,0.125838,1.426539,-0.07004558,0,0,0,-0.2610579,1.41435,-0.03049307,-0.209797,0.4767034,-0.03691591,0.03952086,0.5020401,0.005230419,-0.2589035,0.05048656,-0.03911617,0.1324467,0.0468924,0.02048144
0.0122296,0,0,0,-0.3367212,1.444902,0.08813075,0.183222,1.406695,0.148457,0.1252293,1.425885,-0.06910575,0,0,0,-0.2611308,1.413426,-0.02940622,-0.2105149,0.4765399,-0.03486482,0.03978741,0.5021811,0.007276535,-0.2588571,0.05049074,-0.0390561,0.1323263,0.0467968,0.02046601
0.0093404,0,0,0,-0.3368108,1.443235,0.08962023,0.182714,1.405306,0.1495234,0.1248487,1.425376,-0.06790173,0,0,0,-0.261919,1.412737,-0.02822802,-0.2113405,0.4761807,-0.03187141,0.03991944,0.5026476,0.009807564,-0.2589223,0.05046046,-0.03914277,0.1323459,0.04681945,0.02046488
0.011158,0,0,0,-0.3367662,1.441407,0.09096325,0.1826633,1.403578,0.1508867,0.1237504,1.424095,-0.06652771,0,0,0,-0.2619602,1.411357,-0.02695627,-0.2123619,0.4758132,-0.02845056,0.04027653,0.5033205,0.01264842,-0.2589471,0.05047667,-0.03922506,0.1324107,0.04703093,0.02030805
0.0109772,0,0,0,-0.3368742,1.439439,0.09239255,0.1824411,1.402103,0.1520012,0.1233278,1.423401,-0.06523971,0,0,0,-0.2621623,1.409805,-0.02586401,-0.2143626,0.4759076,-0.02419742,0.04078114,0.5039475,0.01519384,-0.2590281,0.05054402,-0.03934438,0.1324559,0.04677403,0.02040019
0.0109119,0,0,0,-0.3367316,1.437118,0.09396807,0.182467,1.39982,0.1533992,0.1228914,1.422104,-0.06348398,0,0,0,-0.2622143,1.407923,-0.02441162,-0.2163277,0.4755204,-0.01971595,0.04167819,0.5041875,0.01889019,-0.259055,0.0505743,-0.03929476,0.1325504,0.04676187,0.02036165
0.0121084,0,0,0,-0.3368565,1.434807,0.09544491,0.1824257,1.39715,0.1549551,0.1230538,1.41995,-0.05960011,0,0,0,-0.2626144,1.405778,-0.02317244,-0.2180533,0.4751923,-0.01569759,0.04248816,0.5045265,0.02270663,-0.259031,0.05055773,-0.03921461,0.1327775,0.04682064,0.02012422
0.0101408,0,0,0,-0.3368692,1.431206,0.09713573,0.1824467,1.394214,0.1563596,0.122464,1.418028,-0.0574367,0,0,0,-0.2628673,1.402856,-0.02152497,-0.220425,0.4748117,-0.01102997,0.04373026,0.5050043,0.02706513,-0.2589694,0.05063772,-0.03912829,0.1327793,0.04689407,0.02007188
0.0114859,0,0,0,-0.3366547,1.428131,0.09877971,0.1820026,1.391369,0.1577483,0.1190509,1.415188,-0.05885118,0,0,0,-0.262926,1.400445,-0.0200123,-0.2225206,0.4741831,-0.006163634,0.04489636,0.5056105,0.03089559,-0.2590062,0.0506314,-0.0391103,0.1328129,0.047122,0.0201043
0.0108376,0,0,0,-0.3369328,1.424204,0.1007204,0.1818152,1.387505,0.1593777,0.1182954,1.412435,-0.05668445,0,0,0,-0.2628588,1.396838,-0.01829053,-0.2259368,0.473533,-0.0006287843,0.04669142,0.5060194,0.03513549,-0.2591572,0.05061579,-0.0391343,0.1326959,0.04712296,0.02034025
0.011111,0,0,0,-0.3367415,1.420396,0.1025371,0.1819717,1.38318,0.1610777,0.1179302,1.409781,-0.05420316,0,0,0,-0.2635909,1.394363,-0.01698124,-0.2280722,0.4731948,0.003946006,0.04892516,0.5058751,0.03971005,-0.2591777,0.05066204,-0.0390985,0.1325501,0.04708576,0.0205161
0.011284,0,0,0,-0.3369923,1.415519,0.1047133,0.1817264,1.378948,0.1626732,0.117543,1.406502,-0.05199325,0,0,0,-0.2638357,1.388822,-0.0149078,-0.2315641,0.4720958,0.009107925,0.05116576,0.5058726,0.04426005,-0.2589949,0.05063605,-0.03894843,0.1325933,0.04714501,0.02030657
0.0108814,0,0,0,-0.3370116,1.410161,0.1068837,0.1813707,1.373138,0.1643982,0.1168051,1.402111,-0.04977005,0,0,0,-0.263787,1.383524,-0.01326961,-0.2343323,0.471332,0.01413026,0.05375481,0.505646,0.04928174,-0.2589135,0.05058897,-0.03876308,0.1327295,0.04724455,0.02025689
0.0112137,0,0,0,-0.3369202,1.404276,0.1093872,0.1809674,1.367413,0.1660308,0.1155812,1.396535,-0.04780962,0,0,0,-0.2641329,1.377938,-0.01184041,-0.2381118,0.4692471,0.01930813,0.0558821,0.5055002,0.05446563,-0.258875,0.05068672,-0.03889124,0.1329073,0.04720497,0.02017048
0.0111992,0,0,0,-0.3371846,1.397693,0.1118761,0.1805232,1.361685,0.1675657,0.1148342,1.391067,-0.04569717,0,0,0,-0.2642287,1.37164,-0.01035115,-0.2416682,0.4678588,0.02415649,0.05817604,0.5050141,0.05968007,-0.2590492,0.0506376,-0.0390095,0.1329653,0.04722047,0.02025153
0.0111806,0,0,0,-0.3371377,1.391366,0.1143359,0.1798598,1.355158,0.1693374,0.1143846,1.385967,-0.0430783,0,0,0,-0.264322,1.365398,-0.008861091,-0.2449456,0.4665077,0.0293928,0.06053263,0.5046297,0.06490996,-0.2591408,0.05064511,-0.0390649,0.1329162,0.04715943,0.02044617
0.0109669,0,0,0,-0.3375201,1.383581,0.1167339,0.1791615,1.347886,0.1708644,0.1136532,1.37981,-0.0411162,0,0,0,-0.2643864,1.358255,-0.00748134,-0.2485983,0.465082,0.03398473,0.06302088,0.5036489,0.07046992,-0.2591191,0.05057335,-0.03902325,0.1329331,0.04719949,0.02044924
0.0112241,0,0,0,-0.3379563,1.37565,0.1191495,0.1789041,1.341061,0.1722997,0.1133128,1.373347,-0.03858611,0,0,0,-0.2648034,1.351516,-0.005856067,-0.2523516,0.4636518,0.03882136,0.06539321,0.5030729,0.07588517,-0.2592119,0.05063975,-0.03904238,0.1328718,0.04723322,0.0204063
0.0113262,0,0,0,-0.3383312,1.367474,0.1214054,0.1780905,1.332978,0.1738318,0.1124861,1.366071,-0.03650322,0,0,0,-0.2648427,1.343654,-0.004320145,-0.2557527,0.4623024,0.04334187,0.06814629,0.5015802,0.08199573,-0.2594169,0.05055547,-0.03912574,0.132683,0.04719996,0.0205323
0.0109402,0,0,0,-0.3387305,1.358335,0.1236623,0.1773344,1.32441,0.1754917,0.1117029,1.359221,-0.03471345,0,0,0,-0.2652887,1.33496,-0.002863739,-0.2594705,0.4602772,0.04703759,0.07054543,0.5005797,0.08714738,-0.25938,0.05042529,-0.03921248,0.132518,0.04709244,0.02067723
0.0128349,0,0,0,-0.3393225,1.348745,0.1259264,0.1763337,1.315547,0.1768878,0.1109813,1.351452,-0.03266241,0,0,0,-0.2726454,1.332355,-0.001474984,-0.2626097,0.4588614,0.05163576,0.07339811,0.4991199,0.09236225,-0.2592973,0.05043805,-0.03926574,0.1324359,0.04704678,0.02075488
0.0094402,0,0,0,-0.339933,1.338547,0.1282815,0.1752381,1.307059,0.1778983,0.1113488,1.343358,-0.02997395,0,0,0,-0.273138,1.323032,0.0001712292,-0.2651767,0.4574785,0.05685896,0.07658774,0.4976945,0.09799471,-0.2593602,0.05037427,-0.03922262,0.1325148,0.04705393,0.02070583
0.0107821,0,0,0,-0.3405471,1.32809,0.1307392,0.1742236,1.297361,0.1794445,0.1107561,1.335506,-0.02786648,0,0,0,-0.2728865,1.314174,0.001770489,-0.2678778,0.4567548,0.06149036,0.07936782,0.496333,0.1028363,-0.2593184,0.05022681,-0.03925193,0.1326057,0.04684091,0.0207179
0.011057,0,0,0,-0.3412403,1.317073,0.1330445,0.1732188,1.286939,0.1803782,0.1100165,1.32557,-0.02543471,0,0,0,-0.2731118,1.304375,0.003239878,-0.2697226,0.4551945,0.06582472,0.08169729,0.4946465,0.1080969,-0.2590594,0.05018234,-0.03923237,0.1325499,0.04682875,0.02080061
0.0113351,0,0,0,-0.3418491,1.306385,0.1353556,0.1719574,1.277116,0.1816069,0.1103225,1.317102,-0.02251984,0,0,0,-0.2729414,1.294388,0.004750274,-0.2721102,0.4537517,0.07029203,0.08348793,0.493435,0.1137659,-0.2589481,0.05014431,-0.03913527,0.1321442,0.04683566,0.02107871
0.0107981,0,0,0,-0.3425125,1.294611,0.1375083,0.1710803,1.26659,0.1826959,0.1098059,1.307782,-0.02021415,0,0,0,-0.2730294,1.284175,0.006042887,-0.2740214,0.4520935,0.07460775,0.08483785,0.491473,0.1187066,-0.2589325,0.05006802,-0.03908331,0.1318352,0.0467993,0.02132449
0.0113357,0,0,0,-0.3430418,1.282528,0.1398291,0.1702411,1.256115,0.1836286,0.10733,1.296174,-0.01908829,0,0,0,-0.2730989,1.273801,0.007363454,-0.2761382,0.4502754,0.07888799,0.08712119,0.4891922,0.1232868,-0.2587807,0.04992867,-0.03903934,0.1313671,0.04662037,0.02145789
0.011193,0,0,0,-0.3438803,1.270572,0.1421097,0.1694625,1.245155,0.1848963,0.1069713,1.28636,-0.01694698,0,0,0,-0.2750804,1.262907,0.007866029,-0.278264,0.4485183,0.08311156,0.08822447,0.4872531,0.1274934,-0.2587521,0.04986727,-0.03899957,0.1311179,0.04669344,0.02155336
0.0111447,0,0,0,-0.3443329,1.258695,0.1442508,0.1694202,1.233542,0.1864962,0.1042768,1.275226,-0.01577089,0,0,0,-0.2751517,1.252412,0.008708607,-0.2803973,0.4466802,0.08707539,0.08997983,0.4849967,0.13147,-0.2588195,0.04988432,-0.03901948,0.1304998,0.04672396,0.02176154
0.0108436,0,0,0,-0.345104,1.2468,0.1465015,0.1688591,1.222393,0.187964,0.103962,1.265496,-0.01375783,0,0,0,-0.2752247,1.242081,0.009559941,-0.2821317,0.4450586,0.09060949,0.09114224,0.4832003,0.1355324,-0.2586442,0.04985619,-0.0389506,0.1300886,0.04659879,0.02195625
0.0117212,0,0,0,-0.3456339,1.234654,0.148661,0.168373,1.211161,0.1895901,0.1006624,1.251615,-0.01334291,0,0,0,-0.2745627,1.231275,0.01103825,-0.284089,0.4430803,0.0946516,0.0919413,0.4812973,0.1394756,-0.2584684,0.04988503,-0.03881774,0.1298617,0.04634678,0.02189936
0.0107145,0,0,0,-0.3464096,1.223312,0.1506698,0.1676261,1.199915,0.1910947,0.1027121,1.243291,-0.01091208,0,0,0,-0.2745445,1.22158,0.01190351,-0.2855791,0.4415874,0.097822,0.09258753,0.4796393,0.142903,-0.2584367,0.04995704,-0.03875451,0.1298055,0.04627168,0.02210822
0.0107245,0,0,0,-0.3467161,1.212058,0.151755,0.1672965,1.188629,0.192794,0.1025246,1.233289,-0.008882567,0,0,0,-0.274522,1.211435,0.01298403,-0.2872274,0.440021,0.1011406,0.09319037,0.4780282,0.1462469,-0.2584144,0.04992139,-0.03873669,0.1296412,0.04621375,0.02217059
0.0116016,0,0,0,-0.3471433,1.201031,0.1527857,0.1669021,1.177347,0.1941399,0.1075411,1.224851,-0.004786931,0,0,0,-0.2748682,1.200138,0.01333749,-0.2888896,0.4382066,0.1049212,0.09376603,0.4764721,0.149305,-0.2580779,0.04978621,-0.03868917,0.1293887,0.04616129,0.02242365
0.0105975,0,0,0,-0.3474703,1.190411,0.1533329,0.1666077,1.166461,0.1956599,0.1075885,1.215212,-0.002699539,0,0,0,-0.2747454,1.19025,0.01448853,-0.2907158,0.4368304,0.1080371,0.09451145,0.4749116,0.1522287,-0.258042,0.04978561,-0.03868299,0.1290469,0.04612207,0.0226479
0.0112177,0,0,0,-0.3476279,1.179665,0.1529574,0.1657715,1.155588,0.1973483,0.104274,1.203666,-0.0005571619,0,0,0,-0.2738433,1.179801,0.01604711,-0.29234,0.4352077,0.1111394,0.09578449,0.4732801,0.1555895,-0.257985,0.04972112,-0.03854293,0.1286913,0.04586244,0.02272534
