dt,Head.x,Head.y,Head.z,LeftHand.x,LeftHand.y,LeftHand.z,RightHand.x,RightHand.y,RightHand.z,LeftShoulder.x,LeftShoulder.y,LeftShoulder.z,RightShoulder.x,RightShoulder.y,RightShoulder.z,Waist.x,Waist.y,Waist.z,LeftKnee.x,LeftKnee.y,LeftKnee.z,RightKnee.x,RightKnee.y,RightKnee.z,LeftFoot.x,LeftFoot.y,LeftFoot.z,RightFoot.x,RightFoot.y,RightFoot.z
0.0124797,0,0,0,-0.3300377,1.428792,0.07428832,0.1743552,1.424966,0.1430703,0.166445,1.363539,-0.07476961,0,0,0,-0.2459266,1.402726,-0.07796048,-0.183349,0.4888265,-0.01980403,0.03509665,0.4811152,0.01588248,-0.2352765,0.05014431,-0.0511542,0.1135934,0.04308629,0.0002119318
0.0107557,0,0,0,-0.3303435,1.428275,0.07508687,0.1743863,1.424344,0.1442679,0.1666053,1.363635,-0.07331414,0,0,0,-0.2460128,1.402719,-0.07694411,-0.183448,0.4885395,-0.01702501,0.03468961,0.4811968,0.01646081,-0.2352973,0.05019689,-0.05120312,0.113574,0.04311717,0.000221394
0.0097041,0,0,0,-0.330709,1.427952,0.07611506,0.1743782,1.423799,0.1454261,0.1663712,1.363604,-0.07162901,0,0,0,-0.2447757,1.403824,-0.07595031,-0.1840166,0.4884081,-0.01434468,0.03424466,0.4809963,0.01740129,-0.2353294,0.05004072,-0.0512855,0.1134097,0.04274356,-6.496906E-05
0.0112541,0,0,0,-0.3309577,1.427292,0.07728669,0.1744071,1.423146,0.1467142,0.1664575,1.363577,-0.0700214,0,0,0,-0.2447701,1.40383,-0.07479421,-0.1844242,0.4883759,-0.01141021,0.03367394,0.4810205,0.01860844,-0.2353576,0.05006051,-0.05134209,0.1133599,0.04271638,-0.0001084954
0.013072,0,0,0,-0.3312012,1.426641,0.07841947,0.1742129,1.422071,0.1480603,0.1664616,1.36351,-0.06816714,0,0,0,-0.244559,1.403623,-0.0729367,-0.185059,0.4883301,-0.008222125,0.03299415,0.4810144,0.0202311,-0.2354976,0.05007172,-0.05122702,0.1132931,0.04267657,-5.561858E-05
0.0090214,0,0,0,-0.3315791,1.425714,0.07987671,0.1743712,1.420785,0.1495755,0.1664924,1.363378,-0.06654206,0,0,0,-0.2446668,1.403337,-0.07141727,-0.1857348,0.4882042,-0.00491602,0.0328145,0.4806589,0.0221761,-0.2352852,0.04992461,-0.05111811,0.1132423,0.04264069,-0.0001038685
0.01108,0,0,0,-0.3319581,1.424473,0.08142479,0.1741059,1.419377,0.1510076,0.1663826,1.363177,-0.06533735,0,0,0,-0.245113,1.402804,-0.06978659,-0.1873323,0.4874492,-0.001442321,0.0322665,0.4806117,0.02443354,-0.2352127,0.0498389,-0.05080533,0.1131179,0.04265296,-0.0001755431
0.0112392,0,0,0,-0.3321273,1.423276,0.08294857,0.1739671,1.417828,0.1525007,0.1661194,1.362583,-0.06381138,0,0,0,-0.2458382,1.401356,-0.06827572,-0.1882104,0.4872457,0.001500286,0.03187335,0.4807676,0.02665753,-0.2351592,0.04978108,-0.05066413,0.1128588,0.04242039,-7.845461E-06
0.0109425,0,0,0,-0.33258,1.421527,0.08477373,0.173866,1.416206,0.1541189,0.1663463,1.362223,-0.06183608,0,0,0,-0.2462174,1.400414,-0.06641442,-0.1890616,0.4870734,0.003937736,0.0315395,0.480608,0.02999879,-0.2352401,0.04981101,-0.05079648,0.1128052,0.04241252,-2.055615E-05
0.0112818,0,0,0,-0.3329682,1.419542,0.08666686,0.173748,1.414292,0.1558754,0.1663124,1.362339,-0.05931666,0,0,0,-0.2471099,1.399166,-0.06502352,-0.1907126,0.4861275,0.006723251,0.03104097,0.4803805,0.03358331,-0.235229,0.04984915,-0.05080005,0.1129751,0.04219496,1.318753E-06
0.0109809,0,0,0,-0.3332933,1.417044,0.08874878,0.1735352,1.411822,0.1577161,0.1659411,1.361135,-0.057138,0,0,0,-0.2476346,1.397674,-0.06292606,-0.1911468,0.4862589,0.009781078,0.03066534,0.4801644,0.03792091,-0.235289,0.04986024,-0.05091055,0.112947,0.04220271,5.431473E-06
0.0110629,0,0,0,-0.3337601,1.414275,0.09093537,0.1731836,1.408997,0.1596364,0.1652388,1.359507,-0.05535802,0,0,0,-0.2481198,1.396452,-0.06128888,-0.1918018,0.4855964,0.0123449,0.03042966,0.4799412,0.04223584,-0.2352338,0.04978287,-0.05088194,0.113041,0.04223549,0.0001448914
0.0111918,0,0,0,-0.3345295,1.41177,0.0931524,0.1729873,1.406264,0.1614852,0.1648054,1.357886,-0.05310373,0,0,0,-0.2486845,1.394264,-0.05884939,-0.1927494,0.4854001,0.0156339,0.0305807,0.4797034,0.0474185,-0.235264,0.04980588,-0.05098268,0.1129543,0.04221725,0.0002446026
0.0112487,0,0,0,-0.3349948,1.408246,0.09540726,0.1726628,1.402502,0.1634591,0.1643613,1.356019,-0.05072863,0,0,0,-0.2493652,1.39174,-0.05619776,-0.1941279,0.4853138,0.01909494,0.03082508,0.4792225,0.05208541,-0.2352428,0.0497843,-0.05098792,0.1127462,0.04231334,0.0002821833
0.0114098,0,0,0,-0.3355793,1.40435,0.09793518,0.1724287,1.39957,0.1652797,0.1638955,1.353319,-0.04827845,0,0,0,-0.2498989,1.388896,-0.05347731,-0.1954389,0.48493,0.02243859,0.03144395,0.4785993,0.05725177,-0.235064,0.04985893,-0.05087967,0.1125998,0.04229212,0.0005161166
0.010572,0,0,0,-0.3360612,1.399757,0.1005106,0.1721038,1.39509,0.1672496,0.163488,1.350386,-0.04595114,0,0,0,-0.2506319,1.385411,-0.0504315,-0.1962836,0.4844809,0.02523715,0.03196251,0.4777191,0.06182271,-0.2351159,0.04994988,-0.05087233,0.1123964,0.04231405,0.000532195
0.0110809,0,0,0,-0.3364389,1.394776,0.1029947,0.1718751,1.390993,0.1689521,0.1629261,1.347236,-0.04319177,0,0,0,-0.2507221,1.381812,-0.04757202,-0.1975318,0.4838403,0.02860602,0.03232116,0.4770298,0.06637444,-0.2350232,0.04991567,-0.05078589,0.1123551,0.04226577,0.0007328317
0.0111254,0,0,0,-0.336807,1.389761,0.1054645,0.1715448,1.385898,0.1706056,0.1625813,1.34314,-0.04060412,0,0,0,-0.2510036,1.376911,-0.04455327,-0.1987823,0.4835103,0.0314522,0.03323388,0.475999,0.07042407,-0.2349743,0.04990983,-0.05073328,0.1123113,0.04216588,0.00076814
0.0113915,0,0,0,-0.3370382,1.383766,0.1081657,0.1711505,1.380381,0.1719168,0.1613153,1.338044,-0.03850187,0,0,0,-0.2518639,1.372281,-0.04200476,-0.2001091,0.4828701,0.03456154,0.03428167,0.475448,0.07432862,-0.2348303,0.04995573,-0.05076496,0.1124023,0.04197907,0.0005045161
0.0108796,0,0,0,-0.3372688,1.377785,0.1106441,0.170803,1.374206,0.1732685,0.1610435,1.333364,-0.0358368,0,0,0,-0.2520881,1.366876,-0.0391731,-0.201999,0.481761,0.03748892,0.03546816,0.4746275,0.07771286,-0.2348886,0.0499897,-0.05096418,0.1125609,0.04189372,0.0003392324
0.0110902,0,0,0,-0.337163,1.370651,0.1130169,0.1704279,1.367697,0.1745853,0.1603399,1.327492,-0.03328399,0,0,0,-0.25236,1.360865,-0.03609625,-0.2039421,0.4810184,0.04052219,0.03651202,0.4739705,0.08159871,-0.2349647,0.04993665,-0.0510928,0.1132914,0.04263973,0.0005309582
0.0116776,0,0,0,-0.3373586,1.363116,0.1156721,0.1701633,1.36125,0.1761472,0.1601499,1.321241,-0.03012028,0,0,0,-0.2525241,1.353834,-0.03327754,-0.2064025,0.4800552,0.04368744,0.03772819,0.4732927,0.08490204,-0.2351282,0.0499903,-0.05127047,0.1134486,0.04262424,0.00037314
0.0120998,0,0,0,-0.3372036,1.354419,0.1182619,0.1697963,1.353984,0.1776367,0.1586754,1.314198,-0.0281409,0,0,0,-0.2537225,1.347707,-0.03042866,-0.2086179,0.4791533,0.04672235,0.03854412,0.4728853,0.08805767,-0.2352871,0.04996777,-0.05140334,0.113371,0.04269874,0.0003162771
0.0098302,0,0,0,-0.3376154,1.347662,0.1210745,0.1695575,1.346155,0.1797183,0.1583238,1.30782,-0.02504259,0,0,0,-0.2543609,1.340384,-0.02765431,-0.2111848,0.4782431,0.04949605,0.03937984,0.472285,0.09161045,-0.2354081,0.04992008,-0.05152403,0.1137112,0.04265082,0.0001650155
0.0108546,0,0,0,-0.3373654,1.339216,0.124092,0.1692455,1.338209,0.1820047,0.1568686,1.300211,-0.02266441,0,0,0,-0.2547536,1.333146,-0.0252068,-0.2133631,0.4774857,0.05214698,0.0400793,0.4715661,0.09477176,-0.2355697,0.04987228,-0.0518217,0.1139941,0.04264104,0.0001390502
0.011046,0,0,0,-0.3371215,1.329775,0.126987,0.16901,1.330495,0.1843601,0.1563991,1.293374,-0.01964903,0,0,0,-0.2554898,1.326129,-0.02260646,-0.2155262,0.4766418,0.05486387,0.04057229,0.470439,0.09792957,-0.2356859,0.04975343,-0.05200935,0.1139321,0.04270291,-1.747906E-05
0.0110688,0,0,0,-0.3372307,1.321471,0.1299029,0.1688409,1.321734,0.1872877,0.1550571,1.285047,-0.01711975,0,0,0,-0.2559647,1.318485,-0.0201899,-0.2164482,0.4749893,0.05734225,0.04077739,0.4689795,0.1014665,-0.2357915,0.04971969,-0.05213805,0.1136639,0.04273856,8.348376E-05
0.0116795,0,0,0,-0.3378501,1.312787,0.1328051,0.1687453,1.312919,0.1899592,0.1540739,1.276565,-0.01388492,0,0,0,-0.2566782,1.310812,-0.0176944,-0.2190157,0.4728346,0.05995711,0.04139954,0.4672664,0.1046573,-0.2358624,0.0496248,-0.05205788,0.113465,0.04275382,0.0001448244
0.0105669,0,0,0,-0.3381832,1.303693,0.1356699,0.1683567,1.304174,0.1925541,0.1537248,1.268567,-0.01117757,0,0,0,-0.2570496,1.302892,-0.01536379,-0.2204167,0.4713489,0.06306414,0.04142559,0.4656881,0.1080086,-0.2358533,0.04956937,-0.05200055,0.1139473,0.044137,0.0007032454
0.0113085,0,0,0,-0.3383754,1.294724,0.1382346,0.1675856,1.295318,0.1944907,0.15524,1.262252,-0.007978551,0,0,0,-0.2577019,1.295913,-0.01259914,-0.218564,0.4745364,0.06447954,0.04230982,0.4649103,0.1107863,-0.2360646,0.0494076,-0.05209362,0.1139565,0.04412854,0.0008473024
0.0110775,0,0,0,-0.3383185,1.285548,0.1405351,0.1668454,1.286644,0.1965438,0.1550551,1.254166,-0.005393058,0,0,0,-0.2579966,1.287753,-0.01022707,-0.2215613,0.4743143,0.06823622,0.04271501,0.4636872,0.1141059,-0.2360685,0.04916632,-0.05215187,0.1139836,0.0442394,0.0008734763
0.0109572,0,0,0,-0.3382971,1.276686,0.1426717,0.1655185,1.276834,0.1983405,0.1536096,1.244054,-0.003182486,0,0,0,-0.2582256,1.279078,-0.008533355,-0.2260289,0.4697944,0.07318693,0.04323214,0.4628643,0.1170721,-0.235973,0.04912686,-0.05212867,0.1139829,0.04435658,0.0009212196
0.0112218,0,0,0,-0.3381677,1.267212,0.1442042,0.1642924,1.267386,0.1998647,0.1527546,1.233835,0.0002504662,0,0,0,-0.2582797,1.269804,-0.006555676,-0.2283478,0.4682209,0.07638178,0.04405552,0.4613285,0.1204948,-0.2359251,0.04898012,-0.05204926,0.1140578,0.04432094,0.0009559467
0.0110804,0,0,0,-0.3379188,1.258176,0.1458372,0.1626917,1.258353,0.2011665,0.1524382,1.225176,0.002549022,0,0,0,-0.2585908,1.261201,-0.004556432,-0.2334237,0.465369,0.07864618,0.04514533,0.4599861,0.1238424,-0.2359429,0.0489527,-0.05213156,0.1140452,0.04438162,0.001013786
0.011061,0,0,0,-0.3376909,1.248973,0.14756,0.1607808,1.248987,0.2016692,0.1521134,1.216745,0.004949428,0,0,0,-0.2589179,1.252828,-0.002530124,-0.2353168,0.4635246,0.08127733,0.04639935,0.4586051,0.1264015,-0.2360366,0.04893386,-0.05213826,0.1134316,0.04272878,0.0007293075
0.0110303,0,0,0,-0.3371592,1.239798,0.1486011,0.1589367,1.239771,0.2020335,0.1497952,1.207351,0.004497305,0,0,0,-0.2591767,1.243737,-0.0009223297,-0.2361631,0.4627049,0.08509683,0.04764593,0.4572099,0.1296529,-0.236142,0.04882514,-0.05212577,0.1134427,0.04271412,0.0008068457
0.0112797,0,0,0,-0.3363838,1.230261,0.1498604,0.1571725,1.230289,0.2027725,0.1504998,1.198832,0.006672002,0,0,0,-0.2597113,1.234888,0.0008778162,-0.2375377,0.4607691,0.08784266,0.04844248,0.4552457,0.1332072,-0.2361844,0.04880929,-0.05205429,0.1131397,0.0422442,0.0007017925
0.0108899,0,0,0,-0.3357561,1.221057,0.1511069,0.1555299,1.220789,0.2024288,0.1502047,1.189618,0.008669585,0,0,0,-0.260425,1.226129,0.002326444,-0.2386338,0.4594942,0.09067268,0.04934287,0.4536135,0.1362987,-0.2361873,0.04875767,-0.052028,0.1129543,0.04217064,0.0006923303
0.011201,0,0,0,-0.3351718,1.211743,0.1519878,0.1539604,1.211083,0.2026808,0.1488573,1.178805,0.01031576,0,0,0,-0.2604352,1.216961,0.003926344,-0.2360653,0.4618027,0.09149113,0.04925728,0.4526738,0.1391178,-0.2363192,0.04885685,-0.0521325,0.1127754,0.04182136,0.0005723909
0.0110894,0,0,0,-0.3343456,1.202501,0.1530971,0.152621,1.201503,0.2025657,0.1484779,1.169514,0.01242039,0,0,0,-0.2610252,1.208116,0.005430609,-0.2369738,0.4602317,0.09424321,0.04987442,0.4511634,0.1420352,-0.2363588,0.04878116,-0.05214452,0.1126118,0.04170477,0.0005843043
0.0110527,0,0,0,-0.3334675,1.193118,0.1542805,0.1514767,1.191687,0.2026301,0.1483932,1.160636,0.01492469,0,0,0,-0.261381,1.199726,0.006932937,-0.2389371,0.4592088,0.09826028,0.05106717,0.4493924,0.1447048,-0.2361596,0.04858923,-0.05211198,0.1124082,0.04149437,0.0009051561
0.0126822,0,0,0,-0.3325313,1.183748,0.1554758,0.1505758,1.182094,0.2030899,0.1479797,1.151495,0.01704001,0,0,0,-0.2616559,1.190594,0.008393381,-0.2401868,0.4576609,0.1010055,0.05167401,0.447919,0.1474247,-0.2361221,0.04867864,-0.05201351,0.1123214,0.04135311,0.0009004027
0.0107575,0,0,0,-0.331731,1.174543,0.1566817,0.1497155,1.172783,0.2041303,0.1473326,1.14261,0.01906793,0,0,0,-0.262316,1.180869,0.01001125,-0.2452798,0.452148,0.1044891,0.05316204,0.4453644,0.1505144,-0.2361497,0.04862177,-0.05201462,0.1127245,0.04157913,0.0008190721
0.0134537,0,0,0,-0.331054,1.165298,0.1579651,0.1492402,1.1638,0.2052164,0.1454299,1.130479,0.02103455,0,0,0,-0.2630375,1.170526,0.01176066,-0.248078,0.4497914,0.1080634,0.05418372,0.4434775,0.1537504,-0.236021,0.0484072,-0.0519289,0.1128487,0.04190052,0.0007930398
0.0128021,0,0,0,-0.3305328,1.156195,0.1591816,0.1486766,1.154759,0.2066137,0.1449799,1.12007,0.02322105,0,0,0,-0.2637998,1.16067,0.01340741,-0.2483752,0.4468973,0.1103621,0.05517167,0.441602,0.1568399,-0.2359499,0.04835963,-0.0519043,0.1129968,0.04183471,0.0007844418
0.011185,0,0,0,-0.3302112,1.147228,0.1602958,0.1483213,1.14553,0.2075458,0.1472916,1.112656,0.02557036,0,0,0,-0.262998,1.150657,0.01473264,-0.2494251,0.4448317,0.1135913,0.0550344,0.4408096,0.1594165,-0.2357507,0.04849863,-0.05194877,0.113081,0.04209507,0.000911288
0.0116842,0,0,0,-0.3299488,1.13839,0.161369,0.1479451,1.136724,0.2086181,0.1480663,1.10285,0.02819777,0,0,0,-0.267184,1.147226,0.01521829,-0.2509302,0.4433087,0.116499,0.05567229,0.4390874,0.1622075,-0.2357016,0.04845119,-0.05192096,0.1129084,0.04215288,0.00129953
0.010394,0,0,0,-0.3300971,1.129751,0.1623495,0.1478607,1.127604,0.2099195,0.1479012,1.094653,0.02997798,0,0,0,-0.2677836,1.139643,0.01627472,-0.2521988,0.4417799,0.1187594,0.05602688,0.4375904,0.1644986,-0.2357209,0.04841089,-0.05185764,0.1127053,0.04214966,0.001374468
0.0110221,0,0,0,-0.3303354,1.121219,0.1630798,0.147541,1.11849,0.2109289,0.1479648,1.085563,0.03248914,0,0,0,-0.2684764,1.131572,0.01730654,-0.252983,0.4409914,0.1201555,0.05594319,0.4374492,0.1664534,-0.2355697,0.04834497,-0.05178165,0.1127351,0.0420934,0.001277424
0.0117364,0,0,0,-0.3306592,1.112771,0.1639285,0.147657,1.109988,0.2122525,0.1477757,1.076355,0.03454577,0,0,0,-0.2692915,1.12329,0.01831568,-0.25397,0.4392462,0.1224726,0.05603158,0.4359667,0.1689506,-0.2354832,0.04830742,-0.05173269,0.1125346,0.04209709,0.001373433
0.0105952,0,0,0,-0.3315567,1.104514,0.1647673,0.1475157,1.101055,0.2133115,0.1488882,1.069092,0.03645971,0,0,0,-0.2698073,1.114768,0.02017307,-0.2547221,0.4387301,0.12463,0.05774236,0.4348688,0.1715428,-0.2353042,0.04832029,-0.05167262,0.1125473,0.04226327,0.001295358
0.011119,0,0,0,-0.332204,1.096391,0.1652817,0.1475404,1.092604,0.2146991,0.1487786,1.060602,0.03823083,0,0,0,-0.270682,1.106941,0.02115728,-0.2555219,0.4371558,0.1268301,0.05798739,0.4334198,0.1739196,-0.2352499,0.04827774,-0.05161577,0.1124563,0.04228878,0.001373798
0.0114209,0,0,0,-0.3333001,1.088399,0.1655775,0.1474343,1.084332,0.2160379,0.1476405,1.052796,0.0397887,0,0,0,-0.2706449,1.097519,0.02233286,-0.2547428,0.4349545,0.1286397,0.05758333,0.4319611,0.1759652,-0.2351379,0.04810667,-0.05150481,0.1123069,0.04229343,0.001476131
0.0107182,0,0,0,-0.3339499,1.080303,0.1659043,0.1479256,1.07635,0.2173716,0.1475063,1.044803,0.04145037,0,0,0,-0.2714316,1.089789,0.02329503,-0.2555545,0.4330143,0.1309148,0.05745137,0.4304496,0.1778464,-0.2350021,0.04804468,-0.05149578,0.1121612,0.04230285,0.001506038
0.0114732,0,0,0,-0.3345872,1.07241,0.166198,0.1478328,1.067849,0.2187501,0.147564,1.035942,0.04262798,0,0,0,-0.2708165,1.080877,0.02460574,-0.2558565,0.4313507,0.1328952,0.0577426,0.4288969,0.179754,-0.2349623,0.0479939,-0.05145919,0.1120052,0.04237533,0.001453668
0.0111273,0,0,0,-0.3352606,1.064746,0.1664294,0.1478235,1.059681,0.2200752,0.147477,1.027854,0.04437466,0,0,0,-0.2698459,1.071016,0.02524593,-0.2562702,0.4295793,0.1355067,0.05792636,0.427018,0.1818568,-0.2349958,0.04810739,-0.05145282,0.1118425,0.04239476,0.001508974
0.0107128,0,0,0,-0.3358774,1.057164,0.1664314,0.1478851,1.051921,0.2215914,0.147579,1.019749,0.04602218,0,0,0,-0.2704666,1.063218,0.02606035,-0.2561681,0.4280928,0.1374571,0.05763793,0.4255371,0.1837819,-0.2348667,0.04806042,-0.05136622,0.1117089,0.04240727,0.001525909
0.0109892,0,0,0,-0.3366588,1.049646,0.1664858,0.1479812,1.044488,0.2231739,0.1475318,1.011806,0.04779752,0,0,0,-0.2698164,1.054099,0.02667341,-0.2564037,0.4265382,0.1392332,0.05650347,0.4230832,0.1861242,-0.2348765,0.04809797,-0.05124553,0.1117023,0.04195857,0.001855634
0.011642,0,0,0,-0.3372827,1.042199,0.1665099,0.1479674,1.036822,0.2246132,0.1482242,1.006059,0.05025481,0,0,0,-0.27041,1.046407,0.02735059,-0.2563915,0.4250704,0.1408919,0.05570203,0.4215739,0.1878172,-0.2346957,0.04805219,-0.05115563,0.1115107,0.04194534,0.001877002
0.0125288,0,0,0,-0.3378112,1.034581,0.1665395,0.1478931,1.029546,0.225964,0.148208,0.9990649,0.0525229,0,0,0,-0.2688824,1.037085,0.02844419,-0.2566357,0.4235035,0.1423542,0.05409348,0.4203413,0.1899899,-0.234599,0.04802251,-0.05114897,0.1114129,0.04187441,0.001933515
0.0092343,0,0,0,-0.3383266,1.027264,0.1666116,0.1480771,1.022031,0.2269623,0.1482188,0.9916111,0.05437123,0,0,0,-0.2693395,1.029604,0.02912465,-0.256955,0.4219035,0.1438905,0.05349529,0.4190754,0.1916277,-0.2345368,0.04798102,-0.05106556,0.111278,0.04185808,0.001978576
0.0118052,0,0,0,-0.3389248,1.020112,0.1668098,0.1479351,1.014997,0.2281206,0.1484733,0.983883,0.05616201,0,0,0,-0.2655753,1.016925,0.03075746,-0.2571365,0.4203428,0.1455284,0.05276978,0.4178492,0.1930635,-0.2348533,0.04838383,-0.05093948,0.1109974,0.04188287,0.002029791
