5.856984277345741452e-01 6.621634117155358323e-01 4.674365924213567114e-01
-1.742614017275416483e-01 6.660925341513201925e-01 -7.252266540991338939e-01
-7.915745799463246302e-01 3.433079552429774139e-01 5.055188742764069598e-01
